date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:05	436187/436187	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:30:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-10.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-10.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tam-hien-dai/)
13:54:05	339574/339574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:30:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-11.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-11.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tam-hien-dai/)
13:54:06	452447/452447	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:30:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-9.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-9.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tam-hien-dai/)
13:54:06	510488/510488	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:30:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-8.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/pt-hd-8.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tam-hien-dai/)
13:54:06	2806/2806	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:54:47%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-tap-gym-yoga-co-dien%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed1f54.json	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:48%20GMT	https://zeitgypsum.com/?p=1020	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/index87d0.html	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	2928/2928	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:54:48%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-tap-gym-yoga-co-dien%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embedce90	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:48%20GMT	https://zeitgypsum.com/tai-lieu//thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:48%20GMT	https://zeitgypsum.com/tai-lieu/thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	159872/159872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:52%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-9.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-9.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	1420749/1420749	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202022%2003:33:00%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-8.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-8.png	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:07	1375206/1375206	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:59%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-7.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:08	252627/252627	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:58%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-6.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-6.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:08	145403/145403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:58%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-5.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-5.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:08	76995/76995	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:57%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-3.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-3.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:08	83901/83901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:57%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-4.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-4.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:08	275767/275767	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:57%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-2.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-2.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:09	642877/642877	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-13.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-13.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:09	675048/675048	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-1.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:09	100409/100409	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:54%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-12.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-12.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:09	248910/248910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:54%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-11.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-11.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:10	553771/553771	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:32:53%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-10.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-cd-10.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-co-dien/)
13:54:10	2811/2811	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:54:51%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-tap-gym-yoga-hien-dai%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed098f.json	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:51%20GMT	https://zeitgypsum.com/?p=1022	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/indexb703.html	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:10	2933/2933	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:54:52%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-tap-gym-yoga-hien-dai%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed807a	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:52%20GMT	https://zeitgypsum.com/tai-lieu//thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:52%20GMT	https://zeitgypsum.com/tai-lieu/thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:11	635186/635186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:18%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-6.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-6.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:11	1180777/1180777	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202022%2003:35:34%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-5.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-5.png	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:11	1255012/1255012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:33%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-4.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-4.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:12	1900377/1900377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:32%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-3.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-3.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:12	3198495/3198495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:27%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-1.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:12	550933/550933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:24%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-9.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-9.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:12	3193222/3193222	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:30%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-2.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-2.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:13	407648/407648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:24%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-10.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-10.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:13	499695/499695	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:22%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-8.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-8.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:13	536075/536075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:35:20%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/gym-hd-7.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-tap-gym-yoga-hien-dai/)
13:54:14	2928/2928	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:54:55%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fkhach-san-trung-tam-thuong-mai-co-dien%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embeda764.json	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:55%20GMT	https://zeitgypsum.com/?p=1024	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/indexf0fa.html	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:14	3062/3062	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:54:55%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fkhach-san-trung-tam-thuong-mai-co-dien%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed2d68	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:55%20GMT	https://zeitgypsum.com/tai-lieu//thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:56%20GMT	https://zeitgypsum.com/tai-lieu/thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:14	534543/534543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:39:01%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-4.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-4.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:15	52373/52373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:39:00%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-3.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-3.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:15	622119/622119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:59%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-2.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-2.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:15	580882/580882	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:58%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-1.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:15	69828/69828	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:57%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-6.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-6.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:16	89640/89640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-5.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-5.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:16	2500705/2500705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:58%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-cd-7.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-co-dien/)
13:54:17	2933/2933	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:54:58%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fkhach-san-trung-tam-thuong-mai-hien-dai%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed7c9b.json	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:58%20GMT	https://zeitgypsum.com/?p=1026	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/index8285.html	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:17	3067/3067	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:54:58%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fkhach-san-trung-tam-thuong-mai-hien-dai%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed78f0	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:58%20GMT	https://zeitgypsum.com/tai-lieu//thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:54:59%20GMT	https://zeitgypsum.com/tai-lieu/thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:17	91834/91834	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-10.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-10.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:18	75349/75349	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-9.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-9.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:18	74454/74454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-7.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:18	76868/76868	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-8.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-8.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:18	240999/240999	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-6.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-6.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:18	249521/249521	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-5.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-5.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:19	837948/837948	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-4.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-4.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:19	260109/260109	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:15%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-3.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-3.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:19	519967/519967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:14%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-2.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-2.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:20	3484/3484	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:55:01%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Ftin-tuc%2Fchuong-trinh-loc-dau-nam-cung-zeit-gypsum%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed60f2.json	(from https://zeitgypsum.com/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum/)
13:54:20	2903957/2903957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2003:38:14%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/ks-hd-1.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/khach-san-trung-tam-thuong-mai-hien-dai/)
13:54:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:55:01%20GMT	https://zeitgypsum.com/?p=2227	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/indexf883.html	(from https://zeitgypsum.com/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum/)
13:54:20	3681/3681	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:55:02%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Ftin-tuc%2Fchuong-trinh-loc-dau-nam-cung-zeit-gypsum%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed99fb	(from https://zeitgypsum.com/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum/)
